Date_Time,MangroveTemp,ReefTemp
21/2/2023 10:00,27.141,28.94
21/2/2023 10:00,27.28,29.005
21/2/2023 10:01,27.362,29.466
21/2/2023 10:01,27.431,30.496
21/2/2023 10:02,27.424,30.503
21/2/2023 10:02,27.421,30.475
21/2/2023 10:03,27.48,30.43
21/2/2023 10:03,27.485,30.459
21/2/2023 10:04,27.447,30.317
21/2/2023 10:04,27.51,30.412
21/2/2023 10:05,27.549,30.55
21/2/2023 10:05,27.545,30.319
21/2/2023 10:06,27.629,30.524
21/2/2023 10:06,27.758,29.816
21/2/2023 10:07,27.762,29.781
21/2/2023 10:07,27.728,29.771
21/2/2023 10:08,27.72,29.821
21/2/2023 10:08,27.818,29.938
21/2/2023 10:09,27.967,30.013
21/2/2023 10:09,28.007,30.069
21/2/2023 10:10,28.01,30.009
21/2/2023 10:10,28.029,29.978
21/2/2023 10:11,28.178,29.964
21/2/2023 10:11,28.07,29.941
21/2/2023 10:12,28.085,29.913
21/2/2023 10:12,28.204,29.915
21/2/2023 10:13,28.221,29.877
21/2/2023 10:13,28.183,29.822
21/2/2023 10:14,28.19,29.729
21/2/2023 10:14,28.211,29.785
21/2/2023 10:15,28.285,29.786
21/2/2023 10:15,28.338,29.773
21/2/2023 10:16,28.34,29.79
21/2/2023 10:16,28.392,29.807
21/2/2023 10:17,28.424,29.807
21/2/2023 10:17,28.451,29.818
21/2/2023 10:18,28.5,29.804
21/2/2023 10:18,28.563,29.822
21/2/2023 10:19,28.562,29.818
21/2/2023 10:19,28.553,29.832
21/2/2023 10:20,28.525,29.833
21/2/2023 10:20,28.587,29.82
21/2/2023 10:21,28.61,29.843
21/2/2023 10:21,28.593,29.793
21/2/2023 10:22,28.496,29.746
21/2/2023 10:22,28.513,29.75
21/2/2023 10:23,28.509,29.767
21/2/2023 10:23,28.547,29.741
21/2/2023 10:24,28.629,29.721
21/2/2023 10:24,28.658,29.714
21/2/2023 10:25,28.686,29.717
21/2/2023 10:25,28.675,29.723
21/2/2023 10:26,28.657,29.738
21/2/2023 10:26,28.551,29.727
21/2/2023 10:27,28.838,29.728
21/2/2023 10:27,28.925,29.748
21/2/2023 10:28,28.995,29.748
21/2/2023 10:28,28.858,29.736
21/2/2023 10:29,28.901,29.735
21/2/2023 10:29,28.896,29.72
21/2/2023 10:30,28.926,29.719
21/2/2023 10:30,28.928,29.716
21/2/2023 10:31,28.964,29.719
21/2/2023 10:31,29.012,29.725
21/2/2023 10:32,29.079,29.71
21/2/2023 10:32,29.048,29.689
21/2/2023 10:33,29.131,29.699
21/2/2023 10:33,29.242,29.678
21/2/2023 10:34,29.377,29.673
21/2/2023 10:34,29.694,29.67
21/2/2023 10:35,29.659,29.681
21/2/2023 10:35,29.628,29.682
21/2/2023 10:36,29.848,29.671
21/2/2023 10:36,29.843,29.672
21/2/2023 10:37,29.98,29.653
21/2/2023 10:37,30.031,29.652
21/2/2023 10:38,30.128,29.619
21/2/2023 10:38,30.153,29.613
21/2/2023 10:39,30.232,29.623
21/2/2023 10:39,30.248,29.624
21/2/2023 10:40,30.172,29.63
21/2/2023 10:40,30.285,29.624
21/2/2023 10:41,30.301,29.629
21/2/2023 10:41,30.243,29.635
21/2/2023 10:42,30.298,29.631
21/2/2023 10:42,30.347,29.633
21/2/2023 10:43,30.403,29.636
21/2/2023 10:43,30.346,29.638
21/2/2023 10:44,30.33,29.634
21/2/2023 10:44,30.399,29.619
21/2/2023 10:45,30.345,29.632
21/2/2023 10:45,30.407,29.621
21/2/2023 10:46,30.449,29.622
21/2/2023 10:46,30.482,29.622
21/2/2023 10:47,30.358,29.615
21/2/2023 10:47,30.368,29.624
21/2/2023 10:48,30.734,29.626
21/2/2023 10:48,31.203,29.628
21/2/2023 10:49,30.964,29.626
21/2/2023 10:49,31.068,29.632
21/2/2023 10:50,30.783,29.644
21/2/2023 10:50,30.951,29.644
21/2/2023 10:51,30.669,29.649
21/2/2023 10:51,30.684,29.642
21/2/2023 10:52,30.557,29.648
21/2/2023 10:52,30.29,29.645
21/2/2023 10:53,30.389,29.652
21/2/2023 10:53,30.288,29.663
21/2/2023 10:54,30.386,29.653
21/2/2023 10:54,30.205,29.651
21/2/2023 10:55,30.271,29.661
21/2/2023 10:55,30.349,29.659
21/2/2023 10:56,30.458,29.662
21/2/2023 10:56,29.369,29.666
21/2/2023 10:57,29.606,29.661
21/2/2023 10:57,30.105,29.662
21/2/2023 10:58,29.273,29.657
21/2/2023 10:58,30.25,29.66
21/2/2023 10:59,30.861,29.657
21/2/2023 10:59,30.417,29.655
21/2/2023 11:00,30.849,29.657
21/2/2023 11:00,31.153,29.663
21/2/2023 11:01,30.926,29.66
21/2/2023 11:01,31.114,29.66
21/2/2023 11:02,29.453,29.66
21/2/2023 11:02,29.279,29.673
21/2/2023 11:03,29.263,29.662
21/2/2023 11:03,29.271,29.681
21/2/2023 11:04,29.274,29.685
21/2/2023 11:04,29.27,29.698
21/2/2023 11:05,29.273,29.689
21/2/2023 11:05,29.263,29.693
21/2/2023 11:06,29.264,29.699
21/2/2023 11:06,29.285,29.702
21/2/2023 11:07,29.262,29.679
21/2/2023 11:07,29.267,29.674
21/2/2023 11:08,29.273,29.673
21/2/2023 11:08,29.261,29.679
21/2/2023 11:09,29.263,29.664
21/2/2023 11:09,29.252,29.682
21/2/2023 11:10,29.267,29.682
21/2/2023 11:10,29.26,29.658
21/2/2023 11:11,29.261,29.67
21/2/2023 11:11,29.258,29.703
21/2/2023 11:12,29.259,29.687
21/2/2023 11:12,29.265,29.674
21/2/2023 11:13,29.263,29.68
21/2/2023 11:13,29.263,29.689
21/2/2023 11:14,29.266,29.689
21/2/2023 11:14,29.251,29.675
21/2/2023 11:15,29.263,29.683
21/2/2023 11:15,29.248,29.666
21/2/2023 11:16,29.252,29.649
21/2/2023 11:16,29.265,29.686
21/2/2023 11:17,29.26,29.674
21/2/2023 11:17,29.265,29.662
21/2/2023 11:18,29.268,29.658
21/2/2023 11:18,29.267,29.677
21/2/2023 11:19,29.26,29.682
21/2/2023 11:19,29.268,29.663
21/2/2023 11:20,29.276,29.667
21/2/2023 11:20,29.26,29.665
21/2/2023 11:21,29.268,29.66
21/2/2023 11:21,29.268,29.664
21/2/2023 11:22,29.264,29.68
21/2/2023 11:22,29.263,29.684
21/2/2023 11:23,29.26,29.678
21/2/2023 11:23,29.274,29.682
21/2/2023 11:24,29.271,29.674
21/2/2023 11:24,29.275,29.68
21/2/2023 11:25,29.277,29.677
21/2/2023 11:25,29.277,29.689
21/2/2023 11:26,29.264,29.702
21/2/2023 11:26,29.262,29.667
21/2/2023 11:27,29.265,29.676
21/2/2023 11:27,29.27,29.667
21/2/2023 11:28,29.273,29.653
21/2/2023 11:28,29.268,29.649
21/2/2023 11:29,29.271,29.65
21/2/2023 11:29,29.272,29.646
21/2/2023 11:30,29.28,29.635
21/2/2023 11:30,29.277,29.63
21/2/2023 11:31,29.277,29.619
21/2/2023 11:31,29.277,29.624
21/2/2023 11:32,29.286,29.619
21/2/2023 11:32,29.285,29.608
21/2/2023 11:33,29.289,29.604
21/2/2023 11:33,29.284,29.605
21/2/2023 11:34,29.287,29.608
21/2/2023 11:34,29.291,29.611
21/2/2023 11:35,29.293,29.614
21/2/2023 11:35,29.296,29.617
21/2/2023 11:36,29.299,29.62
21/2/2023 11:36,29.293,29.624
21/2/2023 11:37,29.295,29.62
21/2/2023 11:37,29.295,29.628
21/2/2023 11:38,29.293,29.628
21/2/2023 11:38,29.292,29.636
21/2/2023 11:39,29.294,29.617
21/2/2023 11:39,29.297,29.606
21/2/2023 11:40,29.302,29.595
21/2/2023 11:40,29.306,29.602
21/2/2023 11:41,29.305,29.603
21/2/2023 11:41,29.295,29.6
21/2/2023 11:42,29.301,29.597
21/2/2023 11:42,29.303,29.6
21/2/2023 11:43,29.306,29.61
21/2/2023 11:43,29.311,29.615
21/2/2023 11:44,29.309,29.616
21/2/2023 11:44,29.305,29.617
21/2/2023 11:45,29.315,29.622
21/2/2023 11:45,29.312,29.611
21/2/2023 11:46,29.313,29.612
21/2/2023 11:46,29.318,29.614
21/2/2023 11:47,29.318,29.609
21/2/2023 11:47,29.313,29.61
21/2/2023 11:48,29.316,29.62
21/2/2023 11:48,29.316,29.63
21/2/2023 11:49,29.316,29.628
21/2/2023 11:49,29.316,29.619
21/2/2023 11:50,29.317,29.61
21/2/2023 11:50,29.318,29.603
21/2/2023 11:51,29.319,29.597
21/2/2023 11:51,29.32,29.611
21/2/2023 11:52,29.321,29.609
21/2/2023 11:52,29.323,29.612
21/2/2023 11:53,29.318,29.614
21/2/2023 11:53,29.326,29.617
21/2/2023 11:54,29.321,29.616
21/2/2023 11:54,29.328,29.628
21/2/2023 11:55,29.327,29.624
21/2/2023 11:55,29.324,29.618
21/2/2023 11:56,29.339,29.624
21/2/2023 11:56,29.332,29.629
21/2/2023 11:57,29.328,29.633
21/2/2023 11:57,29.328,29.631
21/2/2023 11:58,29.326,29.637
21/2/2023 11:58,29.326,29.634
21/2/2023 11:59,29.32,29.641
21/2/2023 11:59,29.326,29.64
21/2/2023 12:00,29.323,29.647
21/2/2023 12:00,29.322,29.648
21/2/2023 12:01,29.325,29.649
21/2/2023 12:01,29.324,29.663
21/2/2023 12:02,29.322,29.659
21/2/2023 12:02,29.321,29.653
21/2/2023 12:03,29.321,29.651
21/2/2023 12:03,29.325,29.644
21/2/2023 12:04,29.32,29.639
21/2/2023 12:04,29.322,29.653
21/2/2023 12:05,29.324,29.654
21/2/2023 12:05,29.318,29.639
21/2/2023 12:06,29.326,29.643
21/2/2023 12:06,29.321,29.644
21/2/2023 12:07,29.32,29.655
21/2/2023 12:07,29.324,29.656
21/2/2023 12:08,29.322,29.666
21/2/2023 12:08,29.324,29.675
21/2/2023 12:09,29.322,29.662
21/2/2023 12:09,29.323,29.666
21/2/2023 12:10,29.318,29.66
21/2/2023 12:10,29.318,29.666
21/2/2023 12:11,29.323,29.656
21/2/2023 12:11,29.326,29.653
21/2/2023 12:12,29.331,29.645
21/2/2023 12:12,29.33,29.638
21/2/2023 12:13,29.329,29.637
21/2/2023 12:13,29.326,29.638
21/2/2023 12:14,29.331,29.62
21/2/2023 12:14,29.325,29.614
21/2/2023 12:15,29.331,29.627
21/2/2023 12:15,29.336,29.625
21/2/2023 12:16,29.328,29.63
21/2/2023 12:16,29.326,29.631
21/2/2023 12:17,29.335,29.634
21/2/2023 12:17,29.33,29.634
21/2/2023 12:18,29.328,29.626
21/2/2023 12:18,29.324,29.621
21/2/2023 12:19,29.329,29.609
21/2/2023 12:19,29.331,29.62
21/2/2023 12:20,29.318,29.624
21/2/2023 12:20,29.324,29.624
21/2/2023 12:21,29.312,29.637
21/2/2023 12:21,29.309,29.637
21/2/2023 12:22,29.31,29.607
21/2/2023 12:22,29.309,29.598
21/2/2023 12:23,29.303,29.614
21/2/2023 12:23,29.3,29.605
21/2/2023 12:24,29.293,29.614
21/2/2023 12:24,29.313,29.579
21/2/2023 12:25,29.312,29.578
21/2/2023 12:25,29.296,29.579
21/2/2023 12:26,29.302,29.562
21/2/2023 12:26,29.302,29.561
21/2/2023 12:27,29.31,29.551
21/2/2023 12:27,29.303,29.55
21/2/2023 12:28,29.299,29.552
21/2/2023 12:28,29.295,29.546
21/2/2023 12:29,29.29,29.542
21/2/2023 12:29,29.284,29.538
21/2/2023 12:30,29.281,29.541
21/2/2023 12:30,29.282,29.549
21/2/2023 12:31,29.276,29.541
21/2/2023 12:31,29.274,29.549
21/2/2023 12:32,29.274,29.541
21/2/2023 12:32,29.272,29.544
21/2/2023 12:33,29.273,29.543
21/2/2023 12:33,29.269,29.539
21/2/2023 12:34,29.268,29.546
21/2/2023 12:34,29.262,29.534
21/2/2023 12:35,29.266,29.533
21/2/2023 12:35,29.268,29.546
21/2/2023 12:36,29.258,29.546
21/2/2023 12:36,29.26,29.54
21/2/2023 12:37,29.258,29.552
21/2/2023 12:37,29.249,29.536
21/2/2023 12:38,29.249,29.543
21/2/2023 12:38,29.25,29.542
21/2/2023 12:39,29.246,29.539
21/2/2023 12:39,29.243,29.54
21/2/2023 12:40,29.243,29.544
21/2/2023 12:40,29.247,29.55
21/2/2023 12:41,29.23,29.549
21/2/2023 12:41,29.222,29.553
21/2/2023 12:42,29.221,29.559
21/2/2023 12:42,29.211,29.558
21/2/2023 12:43,29.21,29.558
21/2/2023 12:43,29.209,29.565
21/2/2023 12:44,29.203,29.562
21/2/2023 12:44,29.203,29.566
21/2/2023 12:45,29.202,29.568
21/2/2023 12:45,29.205,29.572
21/2/2023 12:46,29.206,29.566
21/2/2023 12:46,29.203,29.569
21/2/2023 12:47,29.202,29.573
21/2/2023 12:47,29.198,29.572
21/2/2023 12:48,29.197,29.574
21/2/2023 12:48,29.195,29.574
21/2/2023 12:49,29.186,29.573
21/2/2023 12:49,29.188,29.566
21/2/2023 12:50,29.187,29.57
21/2/2023 12:50,29.188,29.576
21/2/2023 12:51,29.185,29.573
21/2/2023 12:51,29.182,29.57
21/2/2023 12:52,29.183,29.577
21/2/2023 12:52,29.179,29.58
21/2/2023 12:53,29.174,29.578
21/2/2023 12:53,29.169,29.574
21/2/2023 12:54,29.172,29.577
21/2/2023 12:54,29.167,29.578
21/2/2023 12:55,29.162,29.578
21/2/2023 12:55,29.158,29.578
21/2/2023 12:56,29.158,29.573
21/2/2023 12:56,29.154,29.58
21/2/2023 12:57,29.153,29.582
21/2/2023 12:57,29.151,29.578
21/2/2023 12:58,29.149,29.568
21/2/2023 12:58,29.151,29.555
21/2/2023 12:59,29.145,29.564
21/2/2023 12:59,29.148,29.571
21/2/2023 13:00,29.151,29.563
21/2/2023 13:00,29.146,29.571
21/2/2023 13:01,29.137,29.57
21/2/2023 13:01,29.13,29.559
21/2/2023 13:02,29.128,29.568
21/2/2023 13:02,29.129,29.568
21/2/2023 13:03,29.129,29.567
21/2/2023 13:03,29.121,29.565
21/2/2023 13:04,29.12,29.562
21/2/2023 13:04,29.118,29.563
21/2/2023 13:05,29.116,29.557
21/2/2023 13:05,29.117,29.559
21/2/2023 13:06,29.111,29.554
21/2/2023 13:06,29.112,29.558
21/2/2023 13:07,29.111,29.56
21/2/2023 13:07,29.106,29.561
21/2/2023 13:08,29.106,29.561
21/2/2023 13:08,29.107,29.559
21/2/2023 13:09,29.1,29.557
21/2/2023 13:09,29.098,29.558
21/2/2023 13:10,29.099,29.553
21/2/2023 13:10,29.095,29.555
21/2/2023 13:11,29.089,29.553
21/2/2023 13:11,29.088,29.55
21/2/2023 13:12,29.086,29.547
21/2/2023 13:12,29.085,29.551
21/2/2023 13:13,29.083,29.55
21/2/2023 13:13,29.08,29.55
21/2/2023 13:14,29.077,29.551
21/2/2023 13:14,29.076,29.553
21/2/2023 13:15,29.076,29.554
21/2/2023 13:15,29.076,29.552
21/2/2023 13:16,29.069,29.556
21/2/2023 13:16,29.074,29.551
21/2/2023 13:17,29.072,29.551
21/2/2023 13:17,29.071,29.548
21/2/2023 13:18,29.069,29.551
21/2/2023 13:18,29.071,29.548
21/2/2023 13:19,29.071,29.551
21/2/2023 13:19,29.069,29.551
21/2/2023 13:20,29.072,29.554
21/2/2023 13:20,29.068,29.556
21/2/2023 13:21,29.071,29.555
21/2/2023 13:21,29.069,29.556
21/2/2023 13:22,29.067,29.556
21/2/2023 13:22,29.065,29.557
21/2/2023 13:23,29.064,29.551
21/2/2023 13:23,29.066,29.548
21/2/2023 13:24,29.068,29.544
21/2/2023 13:24,29.065,29.547
21/2/2023 13:25,29.062,29.547
21/2/2023 13:25,29.061,29.54
21/2/2023 13:26,29.061,29.542
21/2/2023 13:26,29.06,29.538
21/2/2023 13:27,29.057,29.53
21/2/2023 13:27,29.058,29.535
21/2/2023 13:28,29.057,29.536
21/2/2023 13:28,29.053,29.529
21/2/2023 13:29,29.053,29.529
21/2/2023 13:29,29.057,29.529
21/2/2023 13:30,29.054,29.533
21/2/2023 13:30,29.06,29.533
21/2/2023 13:31,29.047,29.532
21/2/2023 13:31,29.048,29.53
21/2/2023 13:32,29.048,29.535
21/2/2023 13:32,29.044,29.536
21/2/2023 13:33,29.022,29.542
21/2/2023 13:33,28.781,29.541
21/2/2023 13:34,28.332,29.539
21/2/2023 13:34,28.061,29.542
21/2/2023 13:35,27.984,29.544
21/2/2023 13:35,27.742,29.543
21/2/2023 13:36,27.936,29.546
21/2/2023 13:36,28.17,29.546
21/2/2023 13:37,27.948,29.544
21/2/2023 13:37,28.094,29.547
21/2/2023 13:38,27.775,29.55
21/2/2023 13:38,27.651,29.552
21/2/2023 13:39,27.82,29.549
21/2/2023 13:39,27.954,29.553
21/2/2023 13:40,28.227,29.552
21/2/2023 13:40,28.163,29.553
21/2/2023 13:41,28.205,29.554
21/2/2023 13:41,28.274,29.555
21/2/2023 13:42,28.171,29.561
21/2/2023 13:42,28.109,29.561
21/2/2023 13:43,28.136,29.56
21/2/2023 13:43,27.966,29.562
21/2/2023 13:44,28.167,29.562
21/2/2023 13:44,27.424,29.561
21/2/2023 13:45,28.044,29.564
21/2/2023 13:45,28.043,29.564
21/2/2023 13:46,28.098,29.563
21/2/2023 13:46,28.311,29.567
21/2/2023 13:47,28.124,29.568
21/2/2023 13:47,27.99,29.566
21/2/2023 13:48,28.292,29.572
21/2/2023 13:48,27.947,29.572
21/2/2023 13:49,27.984,29.572
21/2/2023 13:49,27.844,29.568
21/2/2023 13:50,28.12,29.568
21/2/2023 13:50,27.985,29.571
21/2/2023 13:51,27.532,29.568
21/2/2023 13:51,27.98,29.57
21/2/2023 13:52,28.294,29.572
21/2/2023 13:52,28.351,29.574
21/2/2023 13:53,28.548,29.571
21/2/2023 13:53,28.544,29.57
21/2/2023 13:54,28.552,29.57
21/2/2023 13:54,28.312,29.573
21/2/2023 13:55,28.503,29.573
21/2/2023 13:55,28.554,29.574
21/2/2023 13:56,28.383,29.575
21/2/2023 13:56,28.222,29.575
21/2/2023 13:57,28.363,29.576
21/2/2023 13:57,28.076,29.577
21/2/2023 13:58,28.196,29.574
21/2/2023 13:58,28.365,29.574
21/2/2023 13:59,28.48,29.575
21/2/2023 13:59,28.548,29.573
21/2/2023 14:00,28.538,29.58
21/2/2023 14:00,28.589,29.577
21/2/2023 14:01,28.506,29.574
21/2/2023 14:01,28.74,29.576
21/2/2023 14:02,28.699,29.574
21/2/2023 14:02,28.74,29.573
21/2/2023 14:03,28.672,29.577
21/2/2023 14:03,28.762,29.576
21/2/2023 14:04,28.82,29.577
21/2/2023 14:04,28.956,29.576
21/2/2023 14:05,28.95,29.576
21/2/2023 14:05,28.488,29.574
21/2/2023 14:06,28.576,29.573
21/2/2023 14:06,28.711,29.57
21/2/2023 14:07,29.132,29.571
21/2/2023 14:07,28.834,29.57
21/2/2023 14:08,28.868,29.568
21/2/2023 14:08,29.054,29.566
21/2/2023 14:09,28.961,29.566
21/2/2023 14:09,28.595,29.552
21/2/2023 14:10,28.838,29.543
21/2/2023 14:10,28.615,29.532
21/2/2023 14:11,28.562,29.537
21/2/2023 14:11,28.55,29.533
21/2/2023 14:12,28.778,29.537
21/2/2023 14:12,28.738,29.534
21/2/2023 14:13,28.36,29.535
21/2/2023 14:13,29.086,29.538
21/2/2023 14:14,29.026,29.532
21/2/2023 14:14,29.134,29.526
21/2/2023 14:15,29.255,29.523
21/2/2023 14:15,28.93,29.524
21/2/2023 14:16,28.917,29.524
21/2/2023 14:16,29.087,29.522
21/2/2023 14:17,28.885,29.521
21/2/2023 14:17,28.796,29.522
21/2/2023 14:18,28.85,29.523
21/2/2023 14:18,29.006,29.52
21/2/2023 14:19,28.61,29.513
21/2/2023 14:19,28.875,29.518
21/2/2023 14:20,29.127,29.518
21/2/2023 14:20,29.423,29.518
21/2/2023 14:21,29.293,29.513
21/2/2023 14:21,29.035,29.514
21/2/2023 14:22,28.738,29.512
21/2/2023 14:22,28.929,29.512
21/2/2023 14:23,29.412,29.511
21/2/2023 14:23,28.9,29.508
21/2/2023 14:24,29.317,29.508
21/2/2023 14:24,29.384,29.51
21/2/2023 14:25,29.223,29.508
21/2/2023 14:25,29.545,29.508
21/2/2023 14:26,29.472,29.504
21/2/2023 14:26,29.45,29.506
21/2/2023 14:27,29.57,29.507
21/2/2023 14:27,29.626,29.503
21/2/2023 14:28,29.204,29.491
21/2/2023 14:28,29.588,29.492
21/2/2023 14:29,29.324,29.48
21/2/2023 14:29,29.54,29.484
21/2/2023 14:30,29.142,29.49
21/2/2023 14:30,29.649,29.491
21/2/2023 14:31,29.559,29.491
21/2/2023 14:31,29.466,29.492
21/2/2023 14:32,29.747,29.487
21/2/2023 14:32,29.282,29.488
21/2/2023 14:33,29.693,29.484
21/2/2023 14:33,29.732,29.482
21/2/2023 14:34,29.482,29.482
21/2/2023 14:34,29.418,29.483
21/2/2023 14:35,29.715,29.485
21/2/2023 14:35,29.655,29.482
21/2/2023 14:36,29.704,29.481
21/2/2023 14:36,29.704,29.48
21/2/2023 14:37,29.849,29.481
21/2/2023 14:37,29.848,29.476
21/2/2023 14:38,29.433,29.475
21/2/2023 14:38,29.67,29.481
21/2/2023 14:39,29.523,29.479
21/2/2023 14:39,29.745,29.477
21/2/2023 14:40,29.895,29.475
21/2/2023 14:40,29.436,29.476
21/2/2023 14:41,29.479,29.477
21/2/2023 14:41,29.846,29.48
21/2/2023 14:42,29.523,29.479
21/2/2023 14:42,29.615,29.478
21/2/2023 14:43,29.579,29.471
21/2/2023 14:43,29.946,29.467
21/2/2023 14:44,29.67,29.477
21/2/2023 14:44,29.123,29.478
21/2/2023 14:45,30.054,29.473
21/2/2023 14:45,29.918,29.475
21/2/2023 14:46,29.84,29.473
21/2/2023 14:46,30.06,29.473
21/2/2023 14:47,30.028,29.474
21/2/2023 14:47,30.162,29.476
21/2/2023 14:48,30.043,29.477
21/2/2023 14:48,30.117,29.477
21/2/2023 14:49,30.022,29.475
21/2/2023 14:49,29.821,29.475
21/2/2023 14:50,29.741,29.477
21/2/2023 14:50,29.911,29.474
21/2/2023 14:51,30.043,29.471
21/2/2023 14:51,29.863,29.47
21/2/2023 14:52,30.173,29.469
21/2/2023 14:52,29.971,29.475
21/2/2023 14:53,30.263,29.473
21/2/2023 14:53,30.047,29.47
21/2/2023 14:54,29.835,29.468
21/2/2023 14:54,30.201,29.468
21/2/2023 14:55,30.079,29.467
21/2/2023 14:55,29.888,29.455
21/2/2023 14:56,29.969,29.456
21/2/2023 14:56,30.224,29.442
21/2/2023 14:57,29.96,29.442
21/2/2023 14:57,29.865,29.441
21/2/2023 14:58,30.018,29.438
21/2/2023 14:58,29.993,29.431
21/2/2023 14:59,29.879,29.436
21/2/2023 14:59,29.827,29.431
21/2/2023 15:00,30.083,29.431
21/2/2023 15:00,29.688,29.432
21/2/2023 15:01,29.964,29.429
21/2/2023 15:01,29.742,29.427
21/2/2023 15:02,29.55,29.424
21/2/2023 15:02,29.685,29.415
21/2/2023 15:03,29.849,29.412
21/2/2023 15:03,29.82,29.418
21/2/2023 15:04,29.627,29.402
21/2/2023 15:04,29.622,29.402
21/2/2023 15:05,29.651,29.409
21/2/2023 15:05,29.825,29.396
21/2/2023 15:06,29.778,29.397
21/2/2023 15:06,29.693,29.402
21/2/2023 15:07,29.727,29.404
21/2/2023 15:07,29.996,29.404
21/2/2023 15:08,29.982,29.397
21/2/2023 15:08,29.776,29.397
21/2/2023 15:09,30.057,29.395
21/2/2023 15:09,29.897,29.394
21/2/2023 15:10,30.022,29.387
21/2/2023 15:10,29.959,29.394
21/2/2023 15:11,29.837,29.385
21/2/2023 15:11,30.037,29.382
21/2/2023 15:12,30.164,29.381
21/2/2023 15:12,30.127,29.383
21/2/2023 15:13,30.014,29.38
21/2/2023 15:13,30.172,29.383
21/2/2023 15:14,30.366,29.381
21/2/2023 15:14,29.923,29.382
21/2/2023 15:15,30.138,29.38
21/2/2023 15:15,30.386,29.388
21/2/2023 15:16,30.33,29.441
21/2/2023 15:16,30.148,29.447
21/2/2023 15:17,30.314,29.443
21/2/2023 15:17,30.277,29.407
21/2/2023 15:18,30.395,29.406
21/2/2023 15:18,29.869,29.404
21/2/2023 15:19,30.35,29.407
21/2/2023 15:19,30.216,29.407
21/2/2023 15:20,30.242,29.405
21/2/2023 15:20,30.435,29.413
21/2/2023 15:21,30.353,29.404
21/2/2023 15:21,30.26,29.401
21/2/2023 15:22,30.055,29.403
21/2/2023 15:22,29.915,29.401
21/2/2023 15:23,30.219,29.4
21/2/2023 15:23,29.872,29.401
21/2/2023 15:24,30.534,29.394
21/2/2023 15:24,30.312,29.395
21/2/2023 15:25,30.227,29.396
21/2/2023 15:25,30.22,29.396
21/2/2023 15:26,30.328,29.394
21/2/2023 15:26,30.304,29.393
21/2/2023 15:27,30.363,29.394
21/2/2023 15:27,30.561,29.396
21/2/2023 15:28,30.298,29.398
21/2/2023 15:28,30.322,29.396
21/2/2023 15:29,30.522,29.364
21/2/2023 15:29,30.379,29.362
21/2/2023 15:30,30.382,29.364
21/2/2023 15:30,30.671,29.356
21/2/2023 15:31,30.539,29.359
21/2/2023 15:31,30.611,29.358
21/2/2023 15:32,30.621,29.373
21/2/2023 15:32,30.745,29.366
21/2/2023 15:33,30.789,29.367
21/2/2023 15:33,30.554,29.369
21/2/2023 15:34,30.609,29.37
21/2/2023 15:34,30.717,29.367
21/2/2023 15:35,30.558,29.365
21/2/2023 15:35,30.711,29.349
21/2/2023 15:36,30.706,29.353
21/2/2023 15:36,30.762,29.329
21/2/2023 15:37,30.751,29.337
21/2/2023 15:37,30.76,29.336
21/2/2023 15:38,30.79,29.335
21/2/2023 15:38,30.707,29.325
21/2/2023 15:39,30.775,29.308
21/2/2023 15:39,30.806,29.304
21/2/2023 15:40,30.748,29.305
21/2/2023 15:40,30.623,29.304
21/2/2023 15:41,30.664,29.301
21/2/2023 15:41,30.738,29.295
21/2/2023 15:42,30.607,29.286
21/2/2023 15:42,30.568,29.279
21/2/2023 15:43,30.604,29.284
21/2/2023 15:43,30.744,29.283
21/2/2023 15:44,30.66,29.284
21/2/2023 15:44,30.435,29.282
21/2/2023 15:45,30.572,29.277
21/2/2023 15:45,30.146,29.278
21/2/2023 15:46,30.358,29.283
21/2/2023 15:46,30.573,29.282
21/2/2023 15:47,30.618,29.275
21/2/2023 15:47,30.331,29.281
21/2/2023 15:48,30.523,29.275
21/2/2023 15:48,30.417,29.274
21/2/2023 15:49,30.414,29.278
21/2/2023 15:49,30.575,29.272
21/2/2023 15:50,30.378,29.266
21/2/2023 15:50,30.606,29.272
21/2/2023 15:51,30.277,29.262
21/2/2023 15:51,30.627,29.252
21/2/2023 15:52,30.508,29.254
21/2/2023 15:52,30.388,29.254
21/2/2023 15:53,30.344,29.253
21/2/2023 15:53,30.231,29.249
21/2/2023 15:54,30.123,29.251
21/2/2023 15:54,30.258,29.249
21/2/2023 15:55,30.097,29.243
21/2/2023 15:55,29.993,29.244
21/2/2023 15:56,30.538,29.246
21/2/2023 15:56,30.481,29.238
21/2/2023 15:57,30.357,29.238
21/2/2023 15:57,30.227,29.229
21/2/2023 15:58,30.012,29.231
21/2/2023 15:58,30.124,29.232
21/2/2023 15:59,30.203,29.232
21/2/2023 15:59,30.04,29.233
21/2/2023 16:00,29.99,29.231
21/2/2023 16:00,30.16,29.228
21/2/2023 16:01,30.051,29.231
21/2/2023 16:01,30.257,29.228
21/2/2023 16:02,30.096,29.228
21/2/2023 16:02,29.802,29.228
21/2/2023 16:03,30.174,29.227
21/2/2023 16:03,30.069,29.226
21/2/2023 16:04,30.043,29.226
21/2/2023 16:04,30.053,29.227
21/2/2023 16:05,30.223,29.23
21/2/2023 16:05,30.252,29.229
21/2/2023 16:06,30.309,29.226
21/2/2023 16:06,30.461,29.225
21/2/2023 16:07,30.355,29.227
